,interval_start_utc,interval_end_utc,sced_timestamp_utc,qse,dme,resource_name,resource_type,telemetered_resource_status,output_schedule,hsl,hasl,hdl,lsl,lasl,ldl,base_point,telemetered_net_output,as_responsibility_for_regup,as_responsibility_for_regdown,as_responsibility_for_rrs,as_responsibility_for_rrsffr,as_responsibility_for_nonspin,as_responsibility_for_ecrs,sced1_offer_curve,start_up_cold_offer,start_up_hot_offer,start_up_inter_offer,min_gen_cost,sced_tpo_offer_curve
352,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YDOW,DOWGEN_DOW_G81,SCLE90,ONOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
353,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YDOW,DOWGEN_DOW_G82,SCLE90,ONOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
354,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YDOW,DOWGEN_DOW_G83,SCLE90,ONOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
355,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YDOW,DOWGEN_DOW_GT96,SCGT90,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
356,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YBLUC,DOWGEN_DOW_ST65,GSNONR,ONOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
357,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YDOW,DOWGEN_DOW_ST84,GSNONR,ONOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
358,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENS7,YDOW,DOWGEN_DOW_ST95,GSNONR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
359,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN26,YSNYDE,DPCRK_UNIT1,PWRSTR,ON,2.5,7.0,4.5,4.5,0.0,0.0,0.0,0.0481282323598862,2.39,0.0,0.0,1.0,0.0,0.0,1.5,"[[0.0, -250.0], [0.0, 33.0], [0.100000001490116, 50.99], [0.5, 51.0], [2.59999990463257, 54.0], [4.40000009536743, 57.0], [4.5, 67.66], [4.59999990463257, 4995.0], [4.69999980926514, 4999.99], [9.89999961853027, 5000.0], [9.89999961853027, 5000.0]]",,,,,"[[0.0, 33.0], [0.1, 50.99], [0.5, 51.0], [2.6, 54.0], [4.4, 57.0], [4.5, 67.66], [4.6, 4995.0], [4.7, 4999.99], [9.9, 5000.0]]"
360,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QLUMN1,YLUMN,DRCK_SLR_SOLAR1,PVGR,ONTEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 1500.0]]",,,,,[]
361,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QAEPS3,YDESRT,DSKYWND1_UNIT_1A,WIND,ON,23.4,23.4,23.350471496582,23.4367389678955,0.0,0.0,0.0,23.4367389678955,23.35047,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -38.43], [49.0, -38.18], [59.0, -37.93], [65.8000030517578, -37.68], [65.8000030517578, -37.68]]",,,,,"[[0.0, -38.43], [49.0, -38.18], [59.0, -37.93], [65.8, -37.68]]"
362,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QAEPS3,YDESRT,DSKYWND1_UNIT_1B,WIND,ON,7.2,7.6,7.1520881652832,7.59805536270142,0.0,0.0,0.0,7.59805536270142,7.15209,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -38.43], [19.0, -38.18], [22.0, -37.93], [23.8999996185303, -37.68], [23.8999996185303, -37.68]]",,,,,"[[0.0, -38.43], [19.0, -38.18], [22.0, -37.93], [23.9, -37.68]]"
363,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QAEPS3,YDESRT,DSKYWND2_UNIT_2A,WIND,ON,20.6,20.1,20.5563583374023,20.0709533691406,0.0,0.0,0.0,20.0709533691406,20.55636,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -38.43], [49.0, -38.18], [59.0, -37.93], [65.8000030517578, -37.68], [65.8000030517578, -37.68]]",,,,,"[[0.0, -38.43], [49.0, -38.18], [59.0, -37.93], [65.8, -37.68]]"
364,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QAEPS3,YDESRT,DSKYWND2_UNIT_2B,WIND,ON,3.2,3.4,3.21357250213623,3.37771320343018,0.0,0.0,0.0,3.37771320343018,3.21357,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -38.43], [11.0, -38.18], [13.0, -37.93], [14.6999998092651, -37.68], [14.6999998092651, -37.68]]",,,,,"[[0.0, -38.43], [11.0, -38.18], [13.0, -37.93], [14.7, -37.68]]"
365,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QESVEM,YDWES,DSWL_ESS_BES1,PWRSTR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 4999.99], [150.0, 5000.0], [150.0, 5000.0]]",0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 4999.99], [150.0, 5000.0]]"
366,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QCALP,YCALP,DUKE_CC1_2,CCGT90,ON,478.9,481.5,481.5,481.499969482422,314.0,314.0,441.100006103516,481.499969482422,481.10001,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [314.0, -250.0], [314.0, 15.51], [480.0, 18.43], [481.499969482422, 18.43]]",17448.33,15501.17,16499.73,23.88,"[[314.0, 15.51], [480.0, 18.43]]"
367,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QSUST,YEDPRE,EBELLSL2_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -15.0], [150.0, -15.0], [150.0, -15.0]]",,,,,"[[0.0, -15.0], [150.0, -15.0]]"
368,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QSUST,YEDPRE,EBELLSLR_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -15.0], [240.0, -15.0], [240.0, -15.0]]",,,,,"[[0.0, -15.0], [240.0, -15.0]]"
369,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QAEN,YEAST1,E_BLACK_UNIT_1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 0.0], [144.0, 0.0], [144.0, 0.0]]",0.0,0.0,0.0,0.0,"[[0.0, 0.0], [144.0, 0.0]]"
370,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QSUE52,YPLUSP,EBNY_ESS_BESS1,PWRSTR,ON,1.7,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 50.0], [25.0, 50.0], [25.0, 75.0], [50.0, 75.0], [50.0, 100.0], [75.0, 100.0], [75.0, 200.0], [200.0, 200.0], [200.0, 200.0]]",,,,,"[[0.0, 50.0], [25.0, 50.0], [25.0, 75.0], [50.0, 75.0], [50.0, 100.0], [75.0, 100.0], [75.0, 200.0], [200.0, 200.0]]"
371,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,YECGEN,ECEC_G1,SCGT90,OFF,0.0,152.0,152.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [80.0, -250.0], [80.0, 30.92], [147.0, 31.02], [147.100006103516, 31.12], [152.0, 150.0], [152.0, 150.0]]",5000.0,5000.0,5000.0,31.12,"[[80.0, 30.92], [147.0, 31.02], [147.1, 31.12], [152.0, 150.0]]"
372,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,YECGEN,ECEC_G2,SCGT90,ON,147.9,153.8,153.800003051758,153.800003051758,80.0,80.0,80.0,149.335891723633,147.78999,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [80.0, -250.0], [80.0, 30.92], [148.800003051758, 31.02], [148.899993896484, 31.12], [153.800003051758, 150.0], [153.800003051758, 150.0]]",5000.0,5000.0,5000.0,31.12,"[[80.0, 30.92], [148.8, 31.02], [148.9, 31.12], [153.8, 150.0]]"
373,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QCPSE1,YEONCR,ECLIPSE_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -5.0], [20.0, -3.0], [50.0, 0.0], [50.0, 0.0]]",,,,,"[[0.0, -5.0], [20.0, -3.0], [50.0, 0.0]]"
374,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QLUMN1,YLUMN,EGROVESL_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -30.0], [50.0, -20.0], [108.0, -20.0], [108.0, -20.0]]",0.0,0.0,0.0,0.0,"[[0.0, -30.0], [50.0, -20.0], [108.0, -20.0]]"
375,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN26,YAGPC5,E_HARRIS_BESS1,PWRSTR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
376,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,YSBENE,EIFSLR_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -21.01], [240.0, -21.0], [240.0, -21.0]]",,,,,"[[0.0, -21.01], [240.0, -21.0]]"
377,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,Y7XDEV,ELARA_SL_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -1.45], [132.399993896484, -1.44], [132.399993896484, -1.44]]",,,,,"[[0.0, -1.45], [132.4, -1.44]]"
378,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN21,YELBOW,ELB_ELBCREEK,WIND,ON,6.2,6.6,6.30114364624023,6.57077789306641,0.0,0.0,0.0,6.57077789306641,6.16133,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -37.97], [122.0, -37.96], [122.0, -37.96]]",,,,,"[[0.0, -37.97], [122.0, -37.96]]"
379,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QGERD,YHANWT,ELLISSLR_UNIT1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -30.01], [80.0, -30.0], [80.0, -30.0]]",,,,,"[[0.0, -30.01], [80.0, -30.0]]"
380,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QMP2M1,YDGSP2,ELMCRK_BESS1,PWRSTR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
381,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QECNR,YEONCR,EL_RAYO_UNIT1,WIND,ON,61.5,62.1,62.1208877563477,62.1188316345215,0.0,0.0,0.0,62.1188316345215,61.50484,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -38.02], [101.0, -37.97], [101.0, -37.97]]",0.0,0.0,0.0,0.0,"[[0.0, -38.02], [101.0, -37.97]]"
382,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QECNR,YEONCR,EL_RAYO_UNIT2,WIND,ON,55.9,55.6,55.9074440002441,55.637565612793,0.0,0.0,0.0,55.637565612793,55.90744,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -38.02], [101.0, -37.97], [101.0, -37.97]]",0.0,0.0,0.0,0.0,"[[0.0, -38.02], [101.0, -37.97]]"
383,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN24,YSMTTX,ELSA_BESS,PWRSTR,ON,0.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 35.88], [0.100000001490116, 220.99], [1.0, 221.0], [1.29999995231628, 223.0], [1.79999995231628, 227.0], [2.09999990463257, 229.0], [2.70000004768372, 233.0], [2.79999995231628, 4999.99], [9.89999961853027, 5000.0], [9.89999961853027, 5000.0]]",0.0,0.0,0.0,0.0,"[[0.0, 35.88], [0.1, 220.99], [1.0, 221.0], [1.3, 223.0], [1.8, 227.0], [2.1, 229.0], [2.7, 233.0], [2.8, 4999.99], [9.9, 5000.0]]"
384,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN27,YELSAU,ELSAUZ_UNIT1,WIND,ON,62.8,62.2,62.9612770080566,62.1638793945313,0.0,0.0,0.0,62.1638793945313,62.7833,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -35.01], [153.0, -35.0], [153.0, -35.0]]",,,,,"[[0.0, -35.01], [153.0, -35.0]]"
385,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN27,YELSAU,ELSAUZ_UNIT2,WIND,ON,73.2,73.6,72.7811965942383,73.6465377807617,0.0,0.0,0.0,73.6465377807617,73.16679,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -35.01], [148.5, -35.0], [148.5, -35.0]]",,,,,"[[0.0, -35.01], [148.5, -35.0]]"
386,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QENE16,YENELT,ELZA_SLR_BES1,PWRSTR,ON,22.0,66.6,66.5999984741211,66.5999984741211,0.0,0.0,0.0,11.8729248046875,48.87437,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 33.5], [11.8000001907349, 33.51], [11.8999996185303, 44.56], [15.3999996185303, 44.57], [15.8000001907349, 53.98], [15.8999996185303, 907.74], [16.0, 992.08], [16.5, 992.09], [16.6000003814697, 4999.99], [100.0, 5000.0], [100.0, 5000.0]]",0.0,0.0,0.0,0.0,"[[0.0, 33.5], [11.8, 33.51], [11.9, 44.56], [15.4, 44.57], [15.8, 53.98], [15.9, 907.74], [16.0, 992.08], [16.5, 992.09], [16.6, 4999.99], [100.0, 5000.0]]"
387,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QENE16,YENELT,ELZA_SLR_SOLAR1,PVGR,ON,0.0,0.0,0.00079766171984374,0.00079766171984374,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -2.5], [150.0, -2.49], [150.0, -2.49]]",0.0,0.0,0.0,0.0,"[[0.0, -2.5], [150.0, -2.49]]"
388,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN24,YSMTII,EMPCT_BESS1,PWRSTR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
389,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QGRIE4,YGRIE,ENDPARKS_ESS1,PWRSTR,ON,49.1,50.0,50.0,50.0,0.0,0.0,0.0,32.9000015258789,11.806,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 0.01], [32.9000015258789, 0.02], [32.9000015258789, 42.98], [50.0, 42.99], [50.0, 42.99]]",0.0,0.0,0.0,0.0,"[[0.0, 0.01], [32.9, 0.02], [32.9, 42.98], [50.0, 42.99]]"
390,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTEN30,YREGES,ESCONDID_BESS1,PWRSTR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
391,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QENE14,YENELT,ESTONIAN_BES1,PWRSTR,ONREG,37.9,101.6,74.5,74.5,0.0,0.0,0.0,40.8289451599121,45.25854,27.1,0.0,0.0,0.0,28.5,0.0,"[[0.0, -250.0], [0.0, 36.36], [35.7000007629395, 36.37], [46.7000007629395, 47.53], [47.7000007629395, 57.23], [52.9000015258789, 60.76], [54.0, 75.0], [54.0999984741211, 127.95], [79.5999984741211, 127.96], [79.6999969482422, 4999.99], [101.599998474121, 5000.0], [101.599998474121, 5000.0]]",0.0,0.0,0.0,0.0,"[[0.0, 36.36], [35.7, 36.37], [46.7, 47.53], [47.7, 57.23], [52.9, 60.76], [54.0, 75.0], [54.1, 127.95], [79.6, 127.96], [79.7, 4999.99], [101.6, 5000.0]]"
392,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QENE14,YENELT,ESTONIAN_SOLAR1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -5.0], [88.3000030517578, -4.99], [88.3000030517578, -4.99]]",0.0,0.0,0.0,0.0,"[[0.0, -5.0], [88.3, -4.99]]"
393,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QENE14,YENELT,ESTONIAN_SOLAR2,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -5.0], [114.099998474121, -4.99], [114.099998474121, -4.99]]",0.0,0.0,0.0,0.0,"[[0.0, -5.0], [114.1, -4.99]]"
394,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QLUMN,YLUMN,ETCCS_CC1_2,CCGT90,ON,253.3,307.0,255.991302490234,255.991302490234,148.8,148.848281860352,210.760208129883,255.991302490234,255.76021,0.0,0.0,40.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 9.71], [150.0, 11.21], [298.0, 13.06], [299.0, 33.31], [379.0, 34.31], [379.0, 34.31]]",23626.38,11131.46,20820.66,27.73,"[[0.0, 9.71], [150.0, 11.21], [298.0, 13.06], [299.0, 33.31], [379.0, 34.31]]"
395,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,Y2WPER,EUNICE_BES1,PWRSTR,ON,1.5,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.04337,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 73.71], [0.100000001490116, 90.99], [1.89999997615814, 91.0], [2.29999995231628, 93.0], [3.0, 97.0], [3.5, 99.0], [4.0, 101.0], [4.09999990463257, 4999.99], [18.0, 5000.0], [18.0, 5000.0]]",0.0,0.0,0.0,0.0,"[[0.0, 73.71], [0.1, 90.99], [1.9, 91.0], [2.3, 93.0], [3.0, 97.0], [3.5, 99.0], [4.0, 101.0], [4.1, 4999.99], [18.0, 5000.0]]"
396,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,Y2WPER,EUNICE_PV1,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -4.11], [189.600006103516, -4.1], [189.600006103516, -4.1]]",,,,,"[[0.0, -4.11], [189.6, -4.1]]"
397,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,Y2WPER,EUNICE_PV2,PVGR,ON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -4.11], [237.100006103516, -4.1], [237.100006103516, -4.1]]",,,,,"[[0.0, -4.11], [237.1, -4.1]]"
398,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QSHE15,YGRIDS,EVLN_ESS_BESS1,PWRSTR,OUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 5000.0]]",,,,,[]
399,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QTENSK,YBRWN,EXGNSND_WIND_1,WIND,ON,57.1,62.0,62.0,62.0,0.0,0.0,0.0,62.0,57.06,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, -30.38], [80.0, -30.37], [80.0, -30.37]]",,,,,"[[0.0, -30.38], [80.0, -30.37]]"
400,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QAEN,YWHITE,EXGNWTL_WIND_1,WIND,ON,55.7,55.1,55.6500015258789,55.1100006103516,0.0,0.0,9.50000381469727,55.1100006103516,55.65,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [0.0, 0.0], [92.3000030517578, 0.0], [92.3000030517578, 0.0]]",0.0,0.0,0.0,0.0,"[[0.0, 0.0], [92.3, 0.0]]"
401,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G1,SCLE90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
402,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G10,SCLE90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
403,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G11,SCLE90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
404,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G12,SCLE90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
405,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G13,SCLE90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
406,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G14,SCGT90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
407,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G15,RENEW,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
408,2025-06-11 02:00:00+00:00,2025-06-11 02:15:00+00:00,2025-06-11 02:00:12+00:00,QEDE12,YEXMOR,EXN_EXN_G2,SCLE90,ONOS,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0554914213716984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[[0.0, -250.0], [1.0, 5000.0]]",,,,,[]
